Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-30 09:30:00-05:00,199.75999450683594,203.2384033203125,199.75999450683594,201.6334991455078,4005699,0.0,0.0
2025-01-30 10:30:00-05:00,201.5800018310547,201.8000030517578,199.47999572753906,201.3000030517578,1519990,0.0,0.0
2025-01-30 11:30:00-05:00,201.2899932861328,202.02000427246094,201.0,201.07000732421875,1017878,0.0,0.0
2025-01-30 12:30:00-05:00,201.08999633789062,201.69000244140625,200.8800048828125,201.4600067138672,789198,0.0,0.0
2025-01-30 13:30:00-05:00,201.49000549316406,202.36000061035156,201.4600067138672,202.02000427246094,997467,0.0,0.0
2025-01-30 14:30:00-05:00,202.01300048828125,203.05999755859375,201.75,202.74000549316406,1365511,0.0,0.0
2025-01-30 15:30:00-05:00,202.7100067138672,202.97999572753906,201.94000244140625,202.60000610351562,2482182,0.0,0.0
2025-01-31 09:30:00-05:00,203.79800415039062,206.63999938964844,203.5800018310547,205.83999633789062,3808814,0.0,0.0
2025-01-31 10:30:00-05:00,205.82000732421875,206.77999877929688,205.77999877929688,206.1699981689453,1535299,0.0,0.0
2025-01-31 11:30:00-05:00,206.14999389648438,206.82000732421875,205.9499969482422,206.22000122070312,1327110,0.0,0.0
2025-01-31 12:30:00-05:00,206.22500610351562,207.0800018310547,205.89999389648438,206.5399932861328,1335035,0.0,0.0
2025-01-31 13:30:00-05:00,206.5,207.0500030517578,205.97999572753906,206.5200958251953,1418521,0.0,0.0
2025-01-31 14:30:00-05:00,206.52000427246094,206.72000122070312,204.8699951171875,205.14999389648438,1864364,0.0,0.0
2025-01-31 15:30:00-05:00,205.14999389648438,206.14999389648438,205.0,205.52000427246094,2064771,0.0,0.0
2025-02-03 09:30:00-05:00,202.21499633789062,204.5,201.66000366210938,203.99000549316406,5239249,0.0,0.0
2025-02-03 10:30:00-05:00,203.94500732421875,205.2100067138672,203.22000122070312,204.6654052734375,1834647,0.0,0.0
2025-02-03 11:30:00-05:00,204.66000366210938,205.22000122070312,203.85000610351562,204.1938018798828,1077337,0.0,0.0
2025-02-03 12:30:00-05:00,204.1999969482422,204.6300048828125,203.66189575195312,204.44000244140625,1104314,0.0,0.0
2025-02-03 13:30:00-05:00,204.47000122070312,204.6728057861328,203.97999572753906,204.2100067138672,1028879,0.0,0.0
2025-02-03 14:30:00-05:00,204.22999572753906,204.27000427246094,203.44000244140625,203.57000732421875,1158915,0.0,0.0
2025-02-03 15:30:00-05:00,203.58999633789062,203.75,202.4199981689453,202.6300048828125,1594429,0.0,0.0
2025-02-04 09:30:00-05:00,204.5,207.2899932861328,204.25999450683594,207.1634979248047,4968667,0.0,0.0
2025-02-04 10:30:00-05:00,207.1999969482422,208.22999572753906,206.64999389648438,207.35000610351562,2374361,0.0,0.0
2025-02-04 11:30:00-05:00,207.3300018310547,207.375,205.6199951171875,205.78500366210938,2134059,0.0,0.0
2025-02-04 12:30:00-05:00,205.80499267578125,207.49000549316406,205.52999877929688,207.1300048828125,1668798,0.0,0.0
2025-02-04 13:30:00-05:00,207.09080505371094,207.1300048828125,206.3300018310547,206.9149932861328,1564197,0.0,0.0
2025-02-04 14:30:00-05:00,206.9499969482422,207.93099975585938,206.60000610351562,207.0800018310547,2659070,0.0,0.0
2025-02-04 15:30:00-05:00,207.07000732421875,208.6999969482422,206.94000244140625,207.75999450683594,3638967,0.0,0.0
2025-02-05 09:30:00-05:00,192.86500549316406,194.54989624023438,189.91000366210938,190.27000427246094,17462324,0.0,0.0
2025-02-05 10:30:00-05:00,190.24000549316406,191.67100524902344,189.9700927734375,191.4949951171875,5354565,0.0,0.0
2025-02-05 11:30:00-05:00,191.47999572753906,193.32000732421875,191.31700134277344,192.5,4242302,0.0,0.0
2025-02-05 12:30:00-05:00,192.50999450683594,193.30499267578125,192.0500030517578,192.30999755859375,2973057,0.0,0.0
2025-02-05 13:30:00-05:00,192.31500244140625,193.16000366210938,191.55999755859375,191.7451934814453,2813543,0.0,0.0
2025-02-05 14:30:00-05:00,191.75,192.4700927734375,191.35000610351562,192.2198944091797,3330469,0.0,0.0
2025-02-05 15:30:00-05:00,192.1999969482422,193.52999877929688,191.52000427246094,193.3000030517578,4432809,0.0,0.0
2025-02-06 09:30:00-05:00,191.11000061035156,193.1699981689453,190.49000549316406,192.19000244140625,6854412,0.0,0.0
2025-02-06 10:30:00-05:00,192.17999267578125,192.8699951171875,191.72000122070312,192.5500030517578,2741784,0.0,0.0
2025-02-06 11:30:00-05:00,192.55999755859375,192.82000732421875,192.20120239257812,192.44009399414062,1640063,0.0,0.0
2025-02-06 12:30:00-05:00,192.47000122070312,193.4499969482422,192.31100463867188,193.32440185546875,1552559,0.0,0.0
2025-02-06 13:30:00-05:00,193.3300018310547,193.8300018310547,192.97000122070312,193.14500427246094,1563711,0.0,0.0
2025-02-06 14:30:00-05:00,193.16000366210938,193.3000030517578,192.1199951171875,192.63180541992188,1827803,0.0,0.0
2025-02-06 15:30:00-05:00,192.64999389648438,193.75,192.57000732421875,193.3350067138672,1972300,0.0,0.0
2025-02-07 09:30:00-05:00,192.7050018310547,193.01499938964844,187.8800048828125,188.14999389648438,8015159,0.0,0.0
2025-02-07 10:30:00-05:00,188.1199951171875,188.67999267578125,186.88999938964844,187.31619262695312,4244230,0.0,0.0
2025-02-07 11:30:00-05:00,187.34750366210938,187.49000549316406,185.11000061035156,185.44500732421875,3875821,0.0,0.0
2025-02-07 12:30:00-05:00,185.44000244140625,187.83999633789062,185.22000122070312,187.82850646972656,2476479,0.0,0.0
